4.921999999999999886e+01;4.922666666666666657e+01;4.924666666666666970e+01;4.924666666666666970e+01;4.923333333333333428e+01;4.927333333333333343e+01;4.924666666666666970e+01;4.915999999999999659e+01;4.912666666666666515e+01;4.917333333333333201e+01;4.916666666666666430e+01;4.912666666666666515e+01;4.914000000000000057e+01;4.911333333333333684e+01;4.903333333333333144e+01;4.896000000000000085e+01;4.902000000000000313e+01;4.902666666666666373e+01;4.902000000000000313e+01;4.900666666666666771e+01;4.902666666666666373e+01;4.896000000000000085e+01;4.889999999999999858e+01;4.891333333333333400e+01;4.895333333333333314e+01;4.902000000000000313e+01;4.900666666666666771e+01;4.898666666666666458e+01;4.897333333333333627e+01;4.897333333333333627e+01;4.899333333333333229e+01;4.894666666666666544e+01;4.894666666666666544e+01;4.890666666666666629e+01;4.889999999999999858e+01;4.889333333333333087e+01;4.892666666666666941e+01;4.889333333333333087e+01;4.885999999999999943e+01;4.883333333333333570e+01;4.878666666666666885e+01;4.875999999999999801e+01;4.883333333333333570e+01;4.878666666666666885e+01;4.875999999999999801e+01;4.872666666666666657e+01;4.874666666666666970e+01;4.874000000000000199e+01;4.871999999999999886e+01;4.863333333333333286e+01
4.415999999999999659e+01;4.411999999999999744e+01;4.410000000000000142e+01;4.406000000000000227e+01;4.398666666666666458e+01;4.392666666666666941e+01;4.389999999999999858e+01;4.384666666666666401e+01;4.379999999999999716e+01;4.378000000000000114e+01;4.371999999999999886e+01;4.364666666666666828e+01;4.356000000000000227e+01;4.347999999999999687e+01;4.346000000000000085e+01;4.345333333333333314e+01;4.339333333333333087e+01;4.334000000000000341e+01;4.325999999999999801e+01;4.321999999999999886e+01;4.313333333333333286e+01;4.308666666666666600e+01;4.302000000000000313e+01;4.299333333333333229e+01;4.294666666666666544e+01;4.290666666666666629e+01;4.283333333333333570e+01;4.282000000000000028e+01;4.278000000000000114e+01;4.273333333333333428e+01;4.265999999999999659e+01;4.257999999999999829e+01;4.255333333333333456e+01;4.242000000000000171e+01;4.239333333333333087e+01;4.231333333333333258e+01;4.224666666666666970e+01;4.220000000000000284e+01;4.218666666666666742e+01;4.214000000000000057e+01;4.209333333333333371e+01;4.206000000000000227e+01;4.200666666666666771e+01;4.196666666666666856e+01;4.189999999999999858e+01;4.182666666666666799e+01;4.180666666666666487e+01;4.176666666666666572e+01;4.171333333333333115e+01;4.163333333333333286e+01
4.005333333333333456e+01;3.998666666666666458e+01;3.990666666666666629e+01;3.981333333333333258e+01;3.974000000000000199e+01;3.964000000000000057e+01;3.955333333333333456e+01;3.946000000000000085e+01;3.938666666666666316e+01;3.928000000000000114e+01;3.923333333333333428e+01;3.916666666666666430e+01;3.907999999999999829e+01;3.898666666666666458e+01;3.891333333333333400e+01;3.887333333333333485e+01;3.875999999999999801e+01;3.870000000000000284e+01;3.856666666666666998e+01;3.850666666666666771e+01;3.838666666666666316e+01;3.830666666666666487e+01;3.820000000000000284e+01;3.813333333333333286e+01;3.804666666666666686e+01;3.798666666666666458e+01;3.788666666666666316e+01;3.780666666666666487e+01;3.773333333333333428e+01;3.764666666666666828e+01;3.753333333333333144e+01;3.743999999999999773e+01;3.737333333333333485e+01;3.727333333333333343e+01;3.720000000000000284e+01;3.707999999999999829e+01;3.700666666666666771e+01;3.693333333333333002e+01;3.689999999999999858e+01;3.679333333333333655e+01;3.671333333333333115e+01;3.664000000000000057e+01;3.656666666666666998e+01;3.646666666666666856e+01;3.642000000000000171e+01;3.630666666666666487e+01;3.620666666666666345e+01;3.613333333333333286e+01;3.604666666666666686e+01;3.602000000000000313e+01
3.619333333333333513e+01;3.613333333333333286e+01;3.601333333333333542e+01;3.589333333333333087e+01;3.584000000000000341e+01;3.567333333333333201e+01;3.559333333333333371e+01;3.555333333333333456e+01;3.548666666666666458e+01;3.541333333333333400e+01;3.530666666666666487e+01;3.519333333333333513e+01;3.507333333333333059e+01;3.494666666666666544e+01;3.485999999999999943e+01;3.475999999999999801e+01;3.468666666666666742e+01;3.457333333333333059e+01;3.449333333333333229e+01;3.434000000000000341e+01;3.424000000000000199e+01;3.414000000000000057e+01;3.405333333333333456e+01;3.393999999999999773e+01;3.382000000000000028e+01;3.372666666666666657e+01;3.366666666666666430e+01;3.355333333333333456e+01;3.344666666666666544e+01;3.332000000000000028e+01;3.318666666666666742e+01;3.303999999999999915e+01;3.296666666666666856e+01;3.284666666666666401e+01;3.273333333333333428e+01;3.256000000000000227e+01;3.243333333333333002e+01;3.235999999999999943e+01;3.221333333333333115e+01;3.211999999999999744e+01;3.203999999999999915e+01;3.194000000000000128e+01;3.182666666666666799e+01;3.172666666666666657e+01;3.162666666666666515e+01;3.151999999999999957e+01;3.144000000000000128e+01;3.137333333333333485e+01;3.126666666666666572e+01;3.118666666666666742e+01
3.294666666666666544e+01;3.279333333333333655e+01;3.270000000000000284e+01;3.257999999999999829e+01;3.247999999999999687e+01;3.234666666666666401e+01;3.220666666666666345e+01;3.212666666666666515e+01;3.198666666666666814e+01;3.182000000000000028e+01;3.171999999999999886e+01;3.162666666666666515e+01;3.149333333333333229e+01;3.141333333333333400e+01;3.123999999999999844e+01;3.115333333333333243e+01;3.098000000000000043e+01;3.086666666666666714e+01;3.073333333333333428e+01;3.057333333333333414e+01;3.042666666666666586e+01;3.033333333333333215e+01;3.025333333333333385e+01;3.014000000000000057e+01;3.007999999999999829e+01;2.996666666666666501e+01;2.987333333333333485e+01;2.972666666666666657e+01;2.967999999999999972e+01;2.960666666666666558e+01;2.948000000000000043e+01;2.936666666666666714e+01;2.923999999999999844e+01;2.910000000000000142e+01;2.903333333333333499e+01;2.889333333333333442e+01;2.882666666666666799e+01;2.869999999999999929e+01;2.857999999999999829e+01;2.851333333333333186e+01;2.839333333333333442e+01;2.834666666666666757e+01;2.828666666666666529e+01;2.816000000000000014e+01;2.806666666666666643e+01;2.793333333333333357e+01;2.780000000000000071e+01;2.770666666666666700e+01;2.751333333333333186e+01;2.741333333333333400e+01
2.977333333333333343e+01;2.969333333333333158e+01;2.959333333333333371e+01;2.949333333333333229e+01;2.935333333333333172e+01;2.929333333333333300e+01;2.914000000000000057e+01;2.905999999999999872e+01;2.896666666666666501e+01;2.885999999999999943e+01;2.870666666666666700e+01;2.858666666666666600e+01;2.851333333333333186e+01;2.835999999999999943e+01;2.825333333333333385e+01;2.810000000000000142e+01;2.798000000000000043e+01;2.784666666666666757e+01;2.769333333333333158e+01;2.760000000000000142e+01;2.751333333333333186e+01;2.739333333333333442e+01;2.724666666666666615e+01;2.711333333333333329e+01;2.703333333333333499e+01;2.684666666666666757e+01;2.667333333333333201e+01;2.657999999999999829e+01;2.644000000000000128e+01;2.632000000000000028e+01;2.616666666666666785e+01;2.602666666666666728e+01;2.587333333333333485e+01;2.576000000000000156e+01;2.566666666666666785e+01;2.554666666666666686e+01;2.539999999999999858e+01;2.524666666666666615e+01;2.512666666666666515e+01;2.502666666666666728e+01;2.494666666666666544e+01;2.488666666666666671e+01;2.476666666666666572e+01;2.463333333333333286e+01;2.453999999999999915e+01;2.444666666666666544e+01;2.433999999999999986e+01;2.420666666666666700e+01;2.410000000000000142e+01;2.398000000000000043e+01
2.728000000000000114e+01;2.716000000000000014e+01;2.701999999999999957e+01;2.692666666666666586e+01;2.681333333333333258e+01;2.668666666666666742e+01;2.660000000000000142e+01;2.643333333333333357e+01;2.623999999999999844e+01;2.610000000000000142e+01;2.597333333333333272e+01;2.582000000000000028e+01;2.566666666666666785e+01;2.551333333333333186e+01;2.530000000000000071e+01;2.516000000000000014e+01;2.501333333333333186e+01;2.494000000000000128e+01;2.482666666666666799e+01;2.469999999999999929e+01;2.455333333333333456e+01;2.444000000000000128e+01;2.428000000000000114e+01;2.412666666666666515e+01;2.401333333333333186e+01;2.392000000000000171e+01;2.382000000000000028e+01;2.366666666666666785e+01;2.352666666666666728e+01;2.342000000000000171e+01;2.328666666666666529e+01;2.316000000000000014e+01;2.301999999999999957e+01;2.287999999999999901e+01;2.271999999999999886e+01;2.258666666666666600e+01;2.251999999999999957e+01;2.241333333333333400e+01;2.232666666666666799e+01;2.221999999999999886e+01;2.210666666666666558e+01;2.198666666666666814e+01;2.191333333333333400e+01;2.180000000000000071e+01;2.169999999999999929e+01;2.152666666666666728e+01;2.147333333333333272e+01;2.135999999999999943e+01;2.123999999999999844e+01;2.116000000000000014e+01
2.476000000000000156e+01;2.466000000000000014e+01;2.455999999999999872e+01;2.441333333333333400e+01;2.428666666666666529e+01;2.416666666666666785e+01;2.402666666666666728e+01;2.390666666666666629e+01;2.380000000000000071e+01;2.364000000000000057e+01;2.348000000000000043e+01;2.334666666666666757e+01;2.322666666666666657e+01;2.314000000000000057e+01;2.298666666666666814e+01;2.282000000000000028e+01;2.269333333333333158e+01;2.257999999999999829e+01;2.247333333333333272e+01;2.228000000000000114e+01;2.211333333333333329e+01;2.198000000000000043e+01;2.187999999999999901e+01;2.176000000000000156e+01;2.161333333333333329e+01;2.154666666666666686e+01;2.139999999999999858e+01;2.130000000000000071e+01;2.116000000000000014e+01;2.103999999999999915e+01;2.089333333333333442e+01;2.077333333333333343e+01;2.063333333333333286e+01;2.049333333333333229e+01;2.035333333333333172e+01;2.026000000000000156e+01;2.011333333333333329e+01;1.998666666666666814e+01;1.991333333333333400e+01;1.979333333333333300e+01;1.966666666666666785e+01;1.955999999999999872e+01;1.951999999999999957e+01;1.941333333333333400e+01;1.930666666666666842e+01;1.916666666666666785e+01;1.910666666666666558e+01;1.895333333333333314e+01;1.886666666666666714e+01;1.872666666666666657e+01
2.247333333333333272e+01;2.244666666666666544e+01;2.231333333333333258e+01;2.222666666666666657e+01;2.212666666666666515e+01;2.196000000000000085e+01;2.180666666666666842e+01;2.165333333333333243e+01;2.153333333333333499e+01;2.139333333333333442e+01;2.130666666666666842e+01;2.114666666666666828e+01;2.107999999999999829e+01;2.094666666666666544e+01;2.081333333333333258e+01;2.066666666666666785e+01;2.054666666666666686e+01;2.041333333333333400e+01;2.026000000000000156e+01;2.015333333333333243e+01;2.000000000000000000e+01;1.990666666666666629e+01;1.978000000000000114e+01;1.970666666666666700e+01;1.955333333333333456e+01;1.943333333333333357e+01;1.929333333333333300e+01;1.920666666666666700e+01;1.907999999999999829e+01;1.898666666666666814e+01;1.891333333333333400e+01;1.883333333333333215e+01;1.872666666666666657e+01;1.858666666666666600e+01;1.850666666666666771e+01;1.841333333333333400e+01;1.831333333333333258e+01;1.814000000000000057e+01;1.800666666666666771e+01;1.786666666666666714e+01;1.776000000000000156e+01;1.767999999999999972e+01;1.755999999999999872e+01;1.748666666666666814e+01;1.742000000000000171e+01;1.728666666666666529e+01;1.719999999999999929e+01;1.709333333333333371e+01;1.700000000000000000e+01;1.690666666666666629e+01
2.029333333333333300e+01;2.026666666666666572e+01;2.021333333333333471e+01;2.021333333333333471e+01;2.009333333333333371e+01;2.000666666666666771e+01;1.996000000000000085e+01;1.980666666666666842e+01;1.967999999999999972e+01;1.958666666666666600e+01;1.945333333333333314e+01;1.933333333333333215e+01;1.923999999999999844e+01;1.910666666666666558e+01;1.895333333333333314e+01;1.886666666666666714e+01;1.876000000000000156e+01;1.855333333333333456e+01;1.845333333333333314e+01;1.839999999999999858e+01;1.826666666666666572e+01;1.817333333333333201e+01;1.803333333333333499e+01;1.795333333333333314e+01;1.783333333333333215e+01;1.771999999999999886e+01;1.758666666666666600e+01;1.744666666666666544e+01;1.727333333333333343e+01;1.719333333333333158e+01;1.707999999999999829e+01;1.694000000000000128e+01;1.688666666666666671e+01;1.675333333333333385e+01;1.666666666666666785e+01;1.655333333333333456e+01;1.642666666666666586e+01;1.633333333333333215e+01;1.619333333333333158e+01;1.607333333333333414e+01;1.597333333333333272e+01;1.586666666666666714e+01;1.577333333333333343e+01;1.570666666666666700e+01;1.558666666666666600e+01;1.547333333333333272e+01;1.535333333333333350e+01;1.526666666666666750e+01;1.516000000000000014e+01;1.502666666666666728e+01
